entidad,codigo_adjudicacion,fecha_adjudicacion,fecha_finalizacion,plazo_gestion,tramo_gestion,rango_deuda,casos_activos_abiertos,importe_asignado,importe_base_deuda,telefonos_total,telefonos_contactados,telefonos_sin_contacto,contactado_sin_llamada,contactado_1_a_3_intentos,contactado_4_a_6_intentos,contactado_mayor_6_intentos,sin_contacto_sin_llamada,sin_contacto_1_a_3_intentos,sin_contacto_4_a_6_intentos,sin_contacto_mayor_6_intentos,llamadas_total
OEST,126,2024-10-02,2026-10-02,680,6) Mayor a 360 dias,5) $35.001 a $50.000,12,525101.79,525101.79,18,9,9,3,5,1,0,9,0,0,0,9.0
OEST,126,2024-10-02,2026-10-02,680,6) Mayor a 360 dias,6) $50.001 a $100.000,3,219116.62,219116.62,9,6,3,1,3,2,0,3,0,0,0,16.0
OEST,126,2024-10-02,2026-10-02,680,6) Mayor a 360 dias,7) $100.001 a $500.000,2,275777.12,275777.12,4,2,2,1,1,0,0,2,0,0,0,2.0
OEST,127,2024-10-02,2026-10-02,680,6) Mayor a 360 dias,1) MENOR A $5.000,162,242291.11,242291.11,282,109,173,107,2,0,0,173,0,0,0,4.0
OEST,127,2024-10-02,2026-10-02,680,6) Mayor a 360 dias,2) $5.001 a $10.000,24,183124.55,183124.55,34,17,17,7,9,1,0,17,0,0,0,21.0
OEST,127,2024-10-02,2026-10-02,680,6) Mayor a 360 dias,3) $10.001 a $20.000,5,73223.54,73223.54,10,6,4,1,5,0,0,3,1,0,0,9.0
OEST,127,2024-10-02,2026-10-02,680,6) Mayor a 360 dias,4) $20.001 a $35.000,7,156958.2,156958.2,9,6,3,0,5,1,0,3,0,0,0,12.0
OEST,127,2024-10-02,2026-10-02,680,6) Mayor a 360 dias,5) $35.001 a $50.000,1,46404.34,46404.34,1,0,1,0,0,0,0,1,0,0,0,0.0
OEST,127,2024-10-02,2026-10-02,680,6) Mayor a 360 dias,6) $50.001 a $100.000,2,147129.3,147129.3,2,1,1,0,1,0,0,1,0,0,0,2.0
OEST,128,2024-11-01,2026-11-01,650,6) Mayor a 360 dias,1) MENOR A $5.000,785,1268082.85,1268082.85,1355,548,807,544,2,2,0,807,0,0,0,13.0
OEST,128,2024-11-01,2026-11-01,650,6) Mayor a 360 dias,2) $5.001 a $10.000,91,625205.65,625205.65,144,60,84,29,26,5,0,83,1,0,0,58.0
OEST,128,2024-11-01,2026-11-01,650,6) Mayor a 360 dias,3) $10.001 a $20.000,72,1054004.06,1054004.06,106,44,62,14,20,10,0,62,0,0,0,75.0
OEST,128,2024-11-01,2026-11-01,650,6) Mayor a 360 dias,4) $20.001 a $35.000,37,956362.06,956362.06,62,32,30,12,13,6,1,29,0,1,0,53.0
OEST,128,2024-11-01,2026-11-01,650,6) Mayor a 360 dias,5) $35.001 a $50.000,11,461742.38,461742.38,15,8,7,3,4,1,0,7,0,0,0,10.0
OEST,128,2024-11-01,2026-11-01,650,6) Mayor a 360 dias,6) $50.001 a $100.000,7,409500.18,409500.18,9,3,6,0,2,1,0,6,0,0,0,7.0
OEST,128,2024-11-01,2026-11-01,650,6) Mayor a 360 dias,7) $100.001 a $500.000,3,520055.77,520055.77,4,2,2,0,1,1,0,2,0,0,0,8.0
OEST,129,2024-11-01,2026-11-01,650,6) Mayor a 360 dias,1) MENOR A $5.000,143,214345.85,214345.85,233,103,130,102,0,1,0,130,0,0,0,4.0
OEST,129,2024-11-01,2026-11-01,650,6) Mayor a 360 dias,2) $5.001 a $10.000,23,145927.39,145927.39,34,15,19,8,6,1,0,16,3,0,0,20.0
OEST,129,2024-11-01,2026-11-01,650,6) Mayor a 360 dias,3) $10.001 a $20.000,18,269291.36,269291.36,31,13,18,5,6,2,0,17,1,0,0,21.0
OEST,129,2024-11-01,2026-11-01,650,6) Mayor a 360 dias,4) $20.001 a $35.000,5,126353.6,126353.6,9,3,6,0,1,2,0,5,1,0,0,12.0
OEST,129,2024-11-01,2026-11-01,650,6) Mayor a 360 dias,6) $50.001 a $100.000,1,50487.47,50487.47,1,0,1,0,0,0,0,1,0,0,0,0.0
OEST,129,2024-11-01,2026-11-01,650,6) Mayor a 360 dias,7) $100.001 a $500.000,1,254542.88,254542.88,2,2,0,0,0,2,0,0,0,0,0,9.0
OEST,130,2024-12-02,2026-12-02,619,6) Mayor a 360 dias,1) MENOR A $5.000,650,1116356.04,1116356.04,1080,436,644,428,7,1,0,644,0,0,0,16.0
OEST,130,2024-12-02,2026-12-02,619,6) Mayor a 360 dias,2) $5.001 a $10.000,84,584036.45,584036.45,129,55,74,21,20,14,0,72,2,0,0,95.0
OEST,130,2024-12-02,2026-12-02,619,6) Mayor a 360 dias,3) $10.001 a $20.000,64,947871.82,947871.82,93,45,48,16,19,10,0,47,1,0,0,69.0
OEST,130,2024-12-02,2026-12-02,619,6) Mayor a 360 dias,4) $20.001 a $35.000,25,633583.52,633583.52,46,17,29,3,10,4,0,26,0,3,0,48.0
OEST,130,2024-12-02,2026-12-02,619,6) Mayor a 360 dias,5) $35.001 a $50.000,9,362505.9,362505.9,16,8,8,3,1,3,1,8,0,0,0,24.0
OEST,130,2024-12-02,2026-12-02,619,6) Mayor a 360 dias,6) $50.001 a $100.000,10,610656.71,610656.71,11,8,3,4,3,1,0,3,0,0,0,13.0
OEST,130,2024-12-02,2026-12-02,619,6) Mayor a 360 dias,7) $100.001 a $500.000,2,493529.85,493529.85,2,1,1,1,0,0,0,1,0,0,0,0.0
OEST,131,2024-12-02,2026-12-02,619,6) Mayor a 360 dias,1) MENOR A $5.000,130,187867.83,187867.83,210,88,122,87,1,0,0,122,0,0,0,3.0
OEST,131,2024-12-02,2026-12-02,619,6) Mayor a 360 dias,2) $5.001 a $10.000,8,56175.68,56175.68,314,46,268,42,4,0,0,268,0,0,0,8.0
OEST,131,2024-12-02,2026-12-02,619,6) Mayor a 360 dias,3) $10.001 a $20.000,5,71585.36,71585.36,5,1,4,1,0,0,0,4,0,0,0,0.0
OEST,131,2024-12-02,2026-12-02,619,6) Mayor a 360 dias,4) $20.001 a $35.000,3,76721.76,76721.76,3,2,1,0,2,0,0,1,0,0,0,4.0
OEST,131,2024-12-02,2026-12-02,619,6) Mayor a 360 dias,5) $35.001 a $50.000,1,38824.89,38824.89,6,1,5,0,1,0,0,4,1,0,0,4.0
OEST,131,2024-12-02,2026-12-02,619,6) Mayor a 360 dias,6) $50.001 a $100.000,1,57497.03,57497.03,2,1,1,0,1,0,0,0,1,0,0,4.0
OEST,133,2025-01-06,2027-01-06,584,6) Mayor a 360 dias,1) MENOR A $5.000,100,179980.8,179980.8,184,67,117,67,0,0,0,117,0,0,0,0.0
OEST,133,2025-01-06,2027-01-06,584,6) Mayor a 360 dias,2) $5.001 a $10.000,21,157313.08,157313.08,41,13,28,5,6,2,0,28,0,0,0,19.0
OEST,133,2025-01-06,2027-01-06,584,6) Mayor a 360 dias,3) $10.001 a $20.000,9,131337.02,131337.02,21,9,12,0,8,1,0,12,0,0,0,17.0
OEST,133,2025-01-06,2027-01-06,584,6) Mayor a 360 dias,4) $20.001 a $35.000,7,192146.47,192146.47,10,7,3,1,3,1,2,3,0,0,0,29.0
OEST,133,2025-01-06,2027-01-06,584,6) Mayor a 360 dias,5) $35.001 a $50.000,3,130310.0,130310.0,5,1,4,0,0,1,0,4,0,0,0,5.0
OEST,133,2025-01-06,2027-01-06,584,6) Mayor a 360 dias,6) $50.001 a $100.000,3,168746.78,168746.78,8,4,4,0,1,2,1,4,0,0,0,19.0
OEST,133,2025-01-06,2027-01-06,584,6) Mayor a 360 dias,7) $100.001 a $500.000,1,167096.3,167096.3,1,0,1,0,0,0,0,1,0,0,0,0.0
OEST,135,2025-01-06,2027-01-06,584,6) Mayor a 360 dias,1) MENOR A $5.000,64,137765.76,137765.76,122,43,79,43,0,0,0,79,0,0,0,0.0
OEST,135,2025-01-06,2027-01-06,584,6) Mayor a 360 dias,2) $5.001 a $10.000,11,88767.03,88767.03,15,4,11,3,1,0,0,11,0,0,0,2.0
OEST,135,2025-01-06,2027-01-06,584,6) Mayor a 360 dias,3) $10.001 a $20.000,14,218226.41,218226.41,22,12,10,8,3,1,0,10,0,0,0,8.0
OEST,135,2025-01-06,2027-01-06,584,6) Mayor a 360 dias,4) $20.001 a $35.000,13,329647.65,329647.65,57,16,41,11,5,0,0,41,0,0,0,5.0
OEST,135,2025-01-06,2027-01-06,584,6) Mayor a 360 dias,5) $35.001 a $50.000,5,207600.0,207600.0,9,2,7,0,0,2,0,7,0,0,0,10.0
OEST,135,2025-01-06,2027-01-06,584,6) Mayor a 360 dias,6) $50.001 a $100.000,1,53900.0,53900.0,3,2,1,0,1,0,1,1,0,0,0,10.0
OEST,135,2025-01-06,2027-01-06,584,6) Mayor a 360 dias,7) $100.001 a $500.000,1,125200.0,125200.0,1,1,0,0,1,0,0,0,0,0,0,2.0
OEST,136,2025-02-04,2027-02-04,555,6) Mayor a 360 dias,1) MENOR A $5.000,1528,3009471.53,3009471.53,3055,1080,1975,1067,11,2,0,1975,0,0,0,20.0
OEST,136,2025-02-04,2027-02-04,555,6) Mayor a 360 dias,2) $5.001 a $10.000,254,1791069.57,1791069.57,505,184,321,86,70,28,0,318,1,2,0,221.0
OEST,136,2025-02-04,2027-02-04,555,6) Mayor a 360 dias,3) $10.001 a $20.000,175,2546749.17,2546749.17,355,135,220,44,67,23,1,211,7,2,0,222.0
OEST,136,2025-02-04,2027-02-04,555,6) Mayor a 360 dias,4) $20.001 a $35.000,119,3164956.03,3164956.03,232,98,134,37,31,30,0,131,3,0,0,188.0
OEST,136,2025-02-04,2027-02-04,555,6) Mayor a 360 dias,5) $35.001 a $50.000,66,2780768.33,2780768.33,123,45,78,3,16,9,17,74,1,1,2,246.0
OEST,136,2025-02-04,2027-02-04,555,6) Mayor a 360 dias,6) $50.001 a $100.000,72,4900287.15,4900287.15,133,63,70,5,19,20,19,66,1,3,0,334.0
OEST,136,2025-02-04,2027-02-04,555,6) Mayor a 360 dias,7) $100.001 a $500.000,19,3353392.25,3353392.25,38,21,17,4,6,6,5,15,1,1,0,96.0
OEST,137,2025-02-04,2027-02-04,555,6) Mayor a 360 dias,1) MENOR A $5.000,174,305518.74,305518.74,317,126,191,124,2,0,0,191,0,0,0,4.0
OEST,137,2025-02-04,2027-02-04,555,6) Mayor a 360 dias,2) $5.001 a $10.000,24,173210.95,173210.95,54,20,34,13,6,1,0,32,2,0,0,21.0
OEST,137,2025-02-04,2027-02-04,555,6) Mayor a 360 dias,3) $10.001 a $20.000,17,245094.66,245094.66,26,12,14,5,5,2,0,12,1,1,0,24.0
OEST,137,2025-02-04,2027-02-04,555,6) Mayor a 360 dias,4) $20.001 a $35.000,12,303788.17,303788.17,26,11,15,1,5,5,0,15,0,0,0,33.0
OEST,137,2025-02-04,2027-02-04,555,6) Mayor a 360 dias,5) $35.001 a $50.000,1,47517.12,47517.12,2,2,0,0,0,0,2,0,0,0,0,15.0
OEST,137,2025-02-04,2027-02-04,555,6) Mayor a 360 dias,6) $50.001 a $100.000,3,244853.11,244853.11,3,3,0,0,0,2,1,0,0,0,0,19.0
OEST,137,2025-02-04,2027-02-04,555,6) Mayor a 360 dias,7) $100.001 a $500.000,2,306035.9,306035.9,3,3,0,0,0,2,1,0,0,0,0,17.0
OEST,138,2025-03-06,2027-03-06,525,6) Mayor a 360 dias,1) MENOR A $5.000,912,1808415.78,1808415.78,1967,606,1361,597,9,0,0,1361,0,0,0,12.0
OEST,138,2025-03-06,2027-03-06,525,6) Mayor a 360 dias,2) $5.001 a $10.000,161,1143314.5,1143314.5,298,114,184,61,35,16,2,182,2,0,0,133.0
OEST,138,2025-03-06,2027-03-06,525,6) Mayor a 360 dias,3) $10.001 a $20.000,97,1410622.07,1410622.07,174,68,106,25,27,16,0,103,3,0,0,113.0
OEST,138,2025-03-06,2027-03-06,525,6) Mayor a 360 dias,4) $20.001 a $35.000,80,2110651.79,2110651.79,152,64,88,24,26,14,0,88,0,0,0,89.0
OEST,138,2025-03-06,2027-03-06,525,6) Mayor a 360 dias,5) $35.001 a $50.000,36,1490975.55,1490975.55,74,34,40,7,15,6,6,40,0,0,0,112.0
OEST,138,2025-03-06,2027-03-06,525,6) Mayor a 360 dias,6) $50.001 a $100.000,37,2606034.95,2606034.95,85,35,50,4,8,16,7,50,0,0,0,161.0
OEST,138,2025-03-06,2027-03-06,525,6) Mayor a 360 dias,7) $100.001 a $500.000,4,537719.42,537719.42,8,4,4,0,1,1,2,4,0,0,0,23.0
OEST,139,2025-03-06,2027-03-06,525,6) Mayor a 360 dias,1) MENOR A $5.000,166,328748.63,328748.63,311,127,184,125,2,0,0,183,1,0,0,4.0
OEST,139,2025-03-06,2027-03-06,525,6) Mayor a 360 dias,2) $5.001 a $10.000,28,198066.85,198066.85,54,24,30,9,14,0,1,26,4,0,0,39.0
OEST,139,2025-03-06,2027-03-06,525,6) Mayor a 360 dias,3) $10.001 a $20.000,14,199126.4,199126.4,22,10,12,4,3,3,0,11,1,0,0,20.0
OEST,139,2025-03-06,2027-03-06,525,6) Mayor a 360 dias,4) $20.001 a $35.000,12,323389.83,323389.83,22,7,15,0,4,3,0,13,1,1,0,28.0
OEST,139,2025-03-06,2027-03-06,525,6) Mayor a 360 dias,5) $35.001 a $50.000,6,264501.86,264501.86,9,3,6,0,0,3,0,6,0,0,0,15.0
OEST,139,2025-03-06,2027-03-06,525,6) Mayor a 360 dias,6) $50.001 a $100.000,5,292258.88,292258.88,10,3,7,0,1,1,1,7,0,0,0,17.0
OEST,139,2025-03-06,2027-03-06,525,6) Mayor a 360 dias,7) $100.001 a $500.000,4,464905.23,464905.23,5,3,2,0,1,2,0,2,0,0,0,11.0
OEST,140,2025-04-04,2027-04-04,496,6) Mayor a 360 dias,1) MENOR A $5.000,764,1633950.16,1633950.16,1483,511,972,506,4,1,0,971,1,0,0,11.0
OEST,140,2025-04-04,2027-04-04,496,6) Mayor a 360 dias,2) $5.001 a $10.000,166,1154019.12,1154019.12,336,125,211,54,17,38,16,204,1,6,0,395.0
OEST,140,2025-04-04,2027-04-04,496,6) Mayor a 360 dias,3) $10.001 a $20.000,141,1929894.38,1929894.38,265,122,143,5,24,59,34,138,0,2,3,662.0
OEST,140,2025-04-04,2027-04-04,496,6) Mayor a 360 dias,4) $20.001 a $35.000,87,2330862.76,2330862.76,177,64,113,5,12,37,10,106,1,5,1,323.0
OEST,140,2025-04-04,2027-04-04,496,6) Mayor a 360 dias,5) $35.001 a $50.000,49,1987158.47,1987158.47,97,50,47,3,2,23,22,44,0,0,3,331.0
OEST,140,2025-04-04,2027-04-04,496,6) Mayor a 360 dias,6) $50.001 a $100.000,55,3706949.12,3706949.12,111,56,55,6,4,12,34,51,1,2,1,459.0
OEST,140,2025-04-04,2027-04-04,496,6) Mayor a 360 dias,7) $100.001 a $500.000,12,1522521.44,1522521.44,20,9,11,0,1,1,7,9,0,2,0,84.0
OEST,140,2025-04-04,2027-04-04,496,6) Mayor a 360 dias,8) >$500.000,1,557539.35,557539.35,1,0,1,0,0,0,0,1,0,0,0,0.0
OEST,141,2025-04-04,2027-04-04,496,6) Mayor a 360 dias,1) MENOR A $5.000,138,274929.52,274929.52,264,91,173,91,0,0,0,173,0,0,0,0.0
OEST,141,2025-04-04,2027-04-04,496,6) Mayor a 360 dias,2) $5.001 a $10.000,24,163811.66,163811.66,46,15,31,7,0,5,3,30,0,0,1,59.0
OEST,141,2025-04-04,2027-04-04,496,6) Mayor a 360 dias,3) $10.001 a $20.000,9,121224.12,121224.12,16,6,10,1,1,1,3,10,0,0,0,32.0
OEST,141,2025-04-04,2027-04-04,496,6) Mayor a 360 dias,4) $20.001 a $35.000,12,320652.29,320652.29,17,7,10,0,1,1,5,8,0,2,0,60.0
OEST,141,2025-04-04,2027-04-04,496,6) Mayor a 360 dias,5) $35.001 a $50.000,7,280752.67,280752.67,12,7,5,0,0,2,5,5,0,0,0,57.0
OEST,141,2025-04-04,2027-04-04,496,6) Mayor a 360 dias,6) $50.001 a $100.000,4,266719.79,266719.79,9,4,5,0,0,0,4,4,0,0,1,57.0
OEST,142,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,1) MENOR A $5.000,1155,2278170.56,2278170.56,2265,808,1457,799,8,1,0,1455,0,0,2,39.0
OEST,142,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,2) $5.001 a $10.000,197,1398278.9,1398278.9,395,145,250,56,7,10,72,243,0,0,7,829.0
OEST,142,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,3) $10.001 a $20.000,124,1745966.48,1745966.48,247,85,162,6,5,13,61,154,2,1,5,729.0
OEST,142,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,4) $20.001 a $35.000,73,1935333.8,1935333.8,140,57,83,0,4,3,50,76,1,0,6,622.0
OEST,142,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,5) $35.001 a $50.000,42,1791601.15,1791601.15,71,34,37,1,1,4,28,35,0,1,1,342.0
OEST,142,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,6) $50.001 a $100.000,40,2584899.53,2584899.53,81,37,44,0,5,1,31,40,1,1,2,407.0
OEST,142,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,7) $100.001 a $500.000,15,2630950.94,2630950.94,22,16,6,0,0,1,15,6,0,0,0,193.0
OEST,143,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,1) MENOR A $5.000,3791,4002750.34,4002750.34,7131,2441,4690,2265,47,14,115,4669,4,0,17,1520.0
OEST,143,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,2) $5.001 a $10.000,145,1004739.37,1004739.37,225,89,136,5,4,5,75,129,1,0,6,917.0
OEST,143,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,3) $10.001 a $20.000,62,881667.14,881667.14,136,50,86,2,2,2,44,82,1,1,2,518.0
OEST,143,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,4) $20.001 a $35.000,24,640843.59,640843.59,33,17,16,1,1,2,13,15,0,0,1,149.0
OEST,143,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,5) $35.001 a $50.000,7,291013.78,291013.78,16,8,8,0,1,0,7,8,0,0,0,88.0
OEST,143,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,6) $50.001 a $100.000,9,612332.96,612332.96,317,45,272,37,1,0,7,271,0,0,1,99.0
OEST,143,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,7) $100.001 a $500.000,3,369667.44,369667.44,18,8,10,3,0,1,4,10,0,0,0,42.0
OEST,143,2025-05-06,2027-05-06,464,6) Mayor a 360 dias,8) >$500.000,1,673103.46,673103.46,1,1,0,0,0,0,1,0,0,0,0,13.0
OEST,144,2025-06-03,2027-06-03,436,6) Mayor a 360 dias,1) MENOR A $5.000,1437,2981015.39,2981015.39,2805,1066,1739,1046,13,3,4,1738,1,0,0,77.0
OEST,144,2025-06-03,2027-06-03,436,6) Mayor a 360 dias,2) $5.001 a $10.000,245,1708447.42,1708447.42,482,216,266,92,5,17,102,259,2,0,5,1158.0
OEST,144,2025-06-03,2027-06-03,436,6) Mayor a 360 dias,3) $10.001 a $20.000,181,2589893.64,2589893.64,379,176,203,5,12,15,144,192,2,0,9,1677.0
OEST,144,2025-06-03,2027-06-03,436,6) Mayor a 360 dias,4) $20.001 a $35.000,100,2630789.34,2630789.34,200,86,114,1,3,6,76,108,1,1,4,848.0
OEST,144,2025-06-03,2027-06-03,436,6) Mayor a 360 dias,5) $35.001 a $50.000,49,2074495.38,2074495.38,101,46,55,0,6,2,38,53,0,1,1,538.0
OEST,144,2025-06-03,2027-06-03,436,6) Mayor a 360 dias,6) $50.001 a $100.000,47,3163723.14,3163723.14,91,53,38,1,3,2,47,34,3,0,1,700.0
OEST,144,2025-06-03,2027-06-03,436,6) Mayor a 360 dias,7) $100.001 a $500.000,17,2349846.84,2349846.84,25,16,9,2,0,0,14,8,0,0,1,267.0
OEST,145,2025-06-03,2027-06-03,436,6) Mayor a 360 dias,1) MENOR A $5.000,162,342364.55,342364.55,1278,247,1031,245,2,0,0,1031,0,0,0,4.0
OEST,145,2025-06-03,2027-06-03,436,6) Mayor a 360 dias,2) $5.001 a $10.000,23,171785.79,171785.79,349,59,290,40,3,3,13,288,1,0,1,167.0
OEST,145,2025-06-03,2027-06-03,436,6) Mayor a 360 dias,3) $10.001 a $20.000,18,274050.45,274050.45,31,16,15,2,0,2,12,13,1,0,1,138.0
OEST,145,2025-06-03,2027-06-03,436,6) Mayor a 360 dias,4) $20.001 a $35.000,16,433412.85,433412.85,30,17,13,0,0,2,15,13,0,0,0,190.0
OEST,145,2025-06-03,2027-06-03,436,6) Mayor a 360 dias,5) $35.001 a $50.000,5,188604.01,188604.01,8,5,3,0,0,0,5,3,0,0,0,59.0
OEST,145,2025-06-03,2027-06-03,436,6) Mayor a 360 dias,6) $50.001 a $100.000,5,348392.19,348392.19,16,8,8,1,2,0,5,7,1,0,0,71.0
OEST,145,2025-06-03,2027-06-03,436,6) Mayor a 360 dias,7) $100.001 a $500.000,5,717925.34,717925.34,10,8,2,0,0,1,7,2,0,0,0,119.0
OEST,146,2025-07-04,2027-07-04,405,6) Mayor a 360 dias,1) MENOR A $5.000,1079,2461122.08,2461122.08,2187,848,1339,838,7,3,0,1338,1,0,0,26.0
OEST,146,2025-07-04,2027-07-04,405,6) Mayor a 360 dias,2) $5.001 a $10.000,292,2094826.35,2094826.35,588,225,363,91,6,23,105,315,33,3,12,1253.0
OEST,146,2025-07-04,2027-07-04,405,6) Mayor a 360 dias,3) $10.001 a $20.000,256,3568631.64,3568631.64,449,212,237,4,9,24,175,161,58,4,14,2108.0
OEST,146,2025-07-04,2027-07-04,405,6) Mayor a 360 dias,4) $20.001 a $35.000,168,4510642.68,4510642.68,350,166,184,2,11,18,135,122,46,5,11,1621.0
OEST,146,2025-07-04,2027-07-04,405,6) Mayor a 360 dias,5) $35.001 a $50.000,63,2580229.6,2580229.6,104,48,56,0,2,0,46,37,19,0,0,614.0
OEST,146,2025-07-04,2027-07-04,405,6) Mayor a 360 dias,6) $50.001 a $100.000,85,5761767.88,5761767.88,161,102,59,2,2,2,96,49,9,0,1,1372.0
OEST,146,2025-07-04,2027-07-04,405,6) Mayor a 360 dias,7) $100.001 a $500.000,25,4234227.22,4234227.22,57,46,11,2,2,2,40,8,1,0,2,615.0
OEST,146,2025-07-04,2027-07-04,405,6) Mayor a 360 dias,8) >$500.000,1,2133613.24,2133613.24,1,1,0,0,1,0,0,0,0,0,0,2.0
OEST,147,2025-07-04,2027-07-04,405,6) Mayor a 360 dias,1) MENOR A $5.000,713,477181.86,477181.86,1751,489,1262,485,4,0,0,1261,1,0,0,5.0
OEST,147,2025-07-04,2027-07-04,405,6) Mayor a 360 dias,2) $5.001 a $10.000,29,201908.42,201908.42,54,22,32,9,2,0,11,28,3,0,1,118.0
OEST,147,2025-07-04,2027-07-04,405,6) Mayor a 360 dias,3) $10.001 a $20.000,24,312850.36,312850.36,45,14,31,0,0,0,14,26,3,0,2,170.0
OEST,147,2025-07-04,2027-07-04,405,6) Mayor a 360 dias,4) $20.001 a $35.000,12,286942.95,286942.95,22,12,10,1,3,0,8,7,0,0,3,118.0
OEST,147,2025-07-04,2027-07-04,405,6) Mayor a 360 dias,5) $35.001 a $50.000,2,89000.45,89000.45,3,1,2,0,0,0,1,2,0,0,0,15.0
OEST,147,2025-07-04,2027-07-04,405,6) Mayor a 360 dias,6) $50.001 a $100.000,7,473263.45,473263.45,11,7,4,0,0,0,7,4,0,0,0,83.0
OEST,148,2025-08-06,2027-08-06,372,6) Mayor a 360 dias,1) MENOR A $5.000,1118,2440977.9,2440977.9,2255,832,1423,823,7,2,0,1423,0,0,0,16.0
OEST,148,2025-08-06,2027-08-06,372,6) Mayor a 360 dias,2) $5.001 a $10.000,257,1769155.22,1769155.22,513,196,317,79,26,25,66,309,2,2,4,816.0
OEST,148,2025-08-06,2027-08-06,372,6) Mayor a 360 dias,3) $10.001 a $20.000,163,2291191.1,2291191.1,350,135,215,0,11,20,104,204,2,0,9,1152.0
OEST,148,2025-08-06,2027-08-06,372,6) Mayor a 360 dias,4) $20.001 a $35.000,73,1925172.56,1925172.56,146,66,80,2,3,12,49,78,0,0,2,575.0
OEST,148,2025-08-06,2027-08-06,372,6) Mayor a 360 dias,5) $35.001 a $50.000,47,1953263.02,1953263.02,100,49,51,3,1,2,43,49,0,1,1,545.0
OEST,148,2025-08-06,2027-08-06,372,6) Mayor a 360 dias,6) $50.001 a $100.000,34,2215106.47,2215106.47,60,31,29,0,0,1,30,28,0,0,1,368.0
OEST,148,2025-08-06,2027-08-06,372,6) Mayor a 360 dias,7) $100.001 a $500.000,20,3506472.3,3506472.3,58,28,30,0,2,2,24,30,0,0,0,325.0
OEST,149,2025-08-06,2027-08-06,372,6) Mayor a 360 dias,1) MENOR A $5.000,179,352512.6,352512.6,629,161,468,158,2,1,0,468,0,0,0,6.0
OEST,149,2025-08-06,2027-08-06,372,6) Mayor a 360 dias,2) $5.001 a $10.000,38,284132.31,284132.31,70,30,40,6,6,3,15,37,1,0,2,180.0
OEST,149,2025-08-06,2027-08-06,372,6) Mayor a 360 dias,3) $10.001 a $20.000,17,240507.58,240507.58,33,20,13,0,2,3,15,12,0,0,1,177.0
OEST,149,2025-08-06,2027-08-06,372,6) Mayor a 360 dias,4) $20.001 a $35.000,6,151416.74,151416.74,8,6,2,0,0,3,3,1,0,0,1,45.0
OEST,149,2025-08-06,2027-08-06,372,6) Mayor a 360 dias,5) $35.001 a $50.000,9,384443.18,384443.18,318,54,264,41,0,0,13,264,0,0,0,136.0
OEST,149,2025-08-06,2027-08-06,372,6) Mayor a 360 dias,6) $50.001 a $100.000,6,415292.31,415292.31,11,8,3,0,1,0,7,3,0,0,0,74.0
OEST,149,2025-08-06,2027-08-06,372,6) Mayor a 360 dias,7) $100.001 a $500.000,2,336081.24,336081.24,4,4,0,0,0,0,4,0,0,0,0,66.0
OEST,150,2025-09-02,2027-09-02,345,5) 181 a 360 dias,1) MENOR A $5.000,1625,2952974.34,2952974.34,3198,1011,2187,1000,10,0,1,2187,0,0,0,28.0
OEST,150,2025-09-02,2027-09-02,345,5) 181 a 360 dias,2) $5.001 a $10.000,310,2218589.47,2218589.47,584,200,384,69,23,16,92,372,7,1,4,1027.0
OEST,150,2025-09-02,2027-09-02,345,5) 181 a 360 dias,3) $10.001 a $20.000,169,2423194.01,2423194.01,324,119,205,3,8,16,92,196,1,1,7,1038.0
OEST,150,2025-09-02,2027-09-02,345,5) 181 a 360 dias,4) $20.001 a $35.000,110,2877204.98,2877204.98,200,79,121,3,1,8,67,113,1,0,7,769.0
OEST,150,2025-09-02,2027-09-02,345,5) 181 a 360 dias,5) $35.001 a $50.000,36,1502626.99,1502626.99,80,31,49,2,3,1,25,49,0,0,0,322.0
OEST,150,2025-09-02,2027-09-02,345,5) 181 a 360 dias,6) $50.001 a $100.000,47,3105683.1,3105683.1,94,42,52,1,2,4,35,50,2,0,0,483.0
OEST,150,2025-09-02,2027-09-02,345,5) 181 a 360 dias,7) $100.001 a $500.000,7,1199827.65,1199827.65,18,7,11,0,0,0,7,10,0,1,0,90.0
OEST,151,2025-09-02,2027-09-02,345,5) 181 a 360 dias,1) MENOR A $5.000,269,405678.79,405678.79,838,211,627,209,2,0,0,626,1,0,0,4.0
OEST,151,2025-09-02,2027-09-02,345,5) 181 a 360 dias,2) $5.001 a $10.000,27,183410.67,183410.67,47,20,27,10,1,2,7,26,0,1,0,86.0
OEST,151,2025-09-02,2027-09-02,345,5) 181 a 360 dias,3) $10.001 a $20.000,20,282735.06,282735.06,341,57,284,42,2,1,12,283,0,0,1,132.0
